Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
1,Evgeniy Kuznetsov,75,2,9:45 - s,6,282 reps - s,9,11:52 - s,57,292 reps - s,1,5:11 - s
4411,Simon Beck,34059,4632,16:48 - s,4131,166 reps - s,19373,55 reps - s,3519,227 reps - s,2404,8:58 - s
4411,David Correa,34059,13294,19:45 - s,3737,170 reps - s,10533,95 reps - s,3949,223 reps - s,2546,9:02 - s
4413,Vadim Eranakov,34060,2097,15:23 - s,6717,145 reps - s,9753,98 reps - s,7947,205 reps - s,7546,11:11 - s
4414,Andres Correa,34061,7390,17:56 - s,6061,146 reps - s,4664,132 reps - s,9207,200 reps - s,6739,10:51 - s
4415,Stefan Van Der Maat,34065,5318,17:06 - s,11391,125 reps - s,8668,105 reps - s,1550,245 reps - s,7138,11:01 - s
4416,Jake Runion,34066,6791,17:42 - s,7762,141 reps - s,10436,95 reps - s,4472,220 reps - s,4605,9:56 - s
4417,Jordan Whitby,34068,1916,15:15 - s,12172,122 reps - s,8402,105 reps - s,2889,233 reps - s,8689,11:39 - s
4417,Enrique Rodas,34068,7299,17:54 - s,6958,143 reps - s,6760,117 reps - s,7088,207 reps - s,5963,10:32 - s
4419,Sylvain Bergeron,34071,1041,14:25 - s,7786,141 reps - s,19295,55 reps - s,4676,219 reps - s,1273,8:15 - s
4420,Mario Fernandes Junior,34079,15457,220 reps - s,4163,166 reps - s,6679,117 reps - s,4105,221 reps - s,3675,9:34 - s
4421,Paul Gadola,34080,660,13:55 - s,1552,193 reps - s,20689,45 reps - s,4119,221 reps - s,7060,10:59 - s
4421,Freddy Brown Jr,34080,8638,18:24 - s,8746,137 reps - s,11736,93 reps - s,2234,239 reps - s,2726,9:08 - s
4423,Andrew Roddick,34084,793,14:08 - s,6410,146 reps - s,2774,154 reps - s,3580,226 reps - s,20527,0
4424,Cem Telvi,34092,2545,15:41 - s,4315,164 reps - s,13469,81 reps - s,2714,235 reps - s,11049,12:41 - s
4425,Min Hyuk Kim,34097,14222,19:58 - s,9125,136 reps - s,5156,130 reps - s,3248,230 reps - s,2346,8:56 - s
4426,Jose Francisco Molina Lpez,34112,8790,18:27 - s,2042,180 reps - s,10914,94 reps - s,2525,236 reps - s,9841,12:09 - s
4427,Vinicius Oliveira,34113,3067,15:59 - s,6680,145 reps - s,3233,143 reps - s,606,260 reps - s,20527,0
4428,Romain Billaud,34128,1041,14:25 - s,7786,141 reps - s,12093,92 reps - s,5282,215 reps - s,7926,11:20 - s
4429,Ricardo Rangel,34132,12403,19:32 - s,6299,146 reps - s,159,17:13 - s,11820,192 reps - s,3451,9:29 - s
4430,Joel David Noguera Gonzlez,34134,2271,15:30 - s,668,209 reps - s,6408,118 reps - s,4260,220 reps - s,20527,0
4431,Mindaugas Klegeris,34139,9681,18:44 - s,6270,146 reps - s,3921,141 reps - s,10454,196 reps - s,3813,9:37 - s
4432,Randy Reyes,34149,3594,16:19 - s,10307,130 reps - s,12936,83 reps - s,2954,232 reps - s,4358,9:50 - s
4433,Choi Seunghu,34150,7185,17:51 - s,10243,131 reps - s,6697,117 reps - s,9044,201 reps - s,981,8:00 - s
4434,Arnaud Tetelin,34160,4296,16:39 - s,4484,163 reps - s,12854,84 reps - s,8469,203 reps - s,4057,9:43 - s
4435,Ivn Rivera,34162,6596,17:37 - s,1901,183 reps - s,22669,0,1564,245 reps - s,1432,8:22 - s
4436,Giacomo Padovani,34174,3311,16:09 - s,14245,116 reps - s,5176,130 reps - s,10421,196 reps - s,1021,8:02 - s
4437,Carlo Nocon,34175,6231,17:29 - s,4381,163 reps - s,8668,105 reps - s,10374,197 reps - s,4521,9:54 - s
4438,Chris Simmons,34179,12731,19:37 - s,8573,138 reps - s,4366,137 reps - s,7018,207 reps - s,1491,8:25 - s
4439,Rodrigo Neves,34187,6508,17:35 - s,1270,198 reps - s,20151,47 reps - s,1568,245 reps - s,4690,9:58 - s
4440,Renzo Tanii,34195,4336,16:40 - s,1927,183 reps - s,4475,133 reps - s,21370,110 reps - s,2087,8:47 - s
4441,Cleber Coelho,34197,9898,18:48 - s,4567,162 reps - s,5447,130 reps - s,7639,205 reps - s,6646,10:49 - s
4442,James Richter,34230,7299,17:54 - s,8673,137 reps - s,3398,143 reps - s,4151,221 reps - s,10709,12:33 - s
4443,Anderson Santili,34231,4991,16:58 - s,9107,136 reps - s,8366,105 reps - s,9421,200 reps - s,2346,8:56 - s
4444,Mark Cook,34232,3908,16:28 - s,8349,139 reps - s,4908,131 reps - s,9758,198 reps - s,7309,11:05 - s
4445,Caleb Ooms,34247,15968,218 reps - s,2757,175 reps - s,6449,118 reps - s,4552,220 reps - s,4521,9:54 - s
4446,Kevin Austin,34253,1112,14:29 - s,11528,125 reps - s,9374,104 reps - s,2731,235 reps - s,9508,12:00 - s
4447,Antonio Alarcon Roman,34256,2051,15:21 - s,4524,162 reps - s,13640,80 reps - s,4309,220 reps - s,9732,12:06 - s
4448,Kelly Cooney,34257,14547,224 reps - s,7762,141 reps - s,1575,179 reps - s,5768,213 reps - s,4605,9:56 - s
4449,Ruben Kerver,34271,6290,17:30 - s,2769,175 reps - s,10903,94 reps - s,8241,203 reps - s,6068,10:35 - s
4449,Gustavo Pieruccetti,34271,3008,15:57 - s,8624,138 reps - s,13158,83 reps - s,4552,220 reps - s,4929,10:04 - s
4451,Josue Saldanha,34274,3671,16:21 - s,1600,192 reps - s,2597,155 reps - s,22048,0,4358,9:50 - s
4452,Marlone Cunha,34280,4067,16:32 - s,5868,149 reps - s,14767,70 reps - s,5989,212 reps - s,3589,9:32 - s
4453,Eric Swauger,34286,3311,16:09 - s,15966,112 reps - s,8189,105 reps - s,5487,214 reps - s,1333,8:18 - s
4454,Max Cannizzo,34289,3536,16:17 - s,3282,171 reps - s,8977,104 reps - s,10354,197 reps - s,8140,11:25 - s
4455,Aaron Burggraf,34301,20664,199 reps - s,1688,189 reps - s,2278,166 reps - s,2043,240 reps - s,7628,11:13 - s
4455,Jonas Jonsson,34301,6634,17:38 - s,6521,146 reps - s,6635,117 reps - s,8753,202 reps - s,5758,10:27 - s
4457,Robert Meunier,34318,4747,16:51 - s,9553,136 reps - s,3427,143 reps - s,8963,201 reps - s,7628,11:13 - s
4458,Jan Esterhuyse,34336,9114,18:33 - s,15906,112 reps - s,3374,143 reps - s,2225,239 reps - s,3717,9:35 - s
4459,Chris Doerr,34344,10792,19:05 - s,4377,163 reps - s,9125,104 reps - s,5598,214 reps - s,4452,9:52 - s
4460,Marc Lenfant,34354,15130,221 reps - s,9951,133 reps - s,994,203 reps - s,3986,223 reps - s,4293,9:48 - s
4461,Claus Andersen,34365,5385,17:08 - s,6245,146 reps - s,14288,71 reps - s,2416,237 reps - s,6031,10:34 - s
4462,Ivan Furlan Cano,34371,7992,18:09 - s,3613,170 reps - s,6388,118 reps - s,6173,211 reps - s,10205,12:19 - s
4463,Ted Wingerd,34379,2097,15:23 - s,1715,189 reps - s,21970,43 reps - s,3729,225 reps - s,4868,10:02 - s
4464,Mike Linder,34383,2648,15:45 - s,3917,169 reps - s,14970,69 reps - s,2684,235 reps - s,10164,12:18 - s
4465,Jonathan Fosgate,34390,14151,19:57 - s,870,206 reps - s,8143,105 reps - s,5118,216 reps - s,6108,10:36 - s
4466,Joseph Cordaro,34391,6186,17:28 - s,16301,110 reps - s,6522,118 reps - s,2809,234 reps - s,2573,9:03 - s
4467,Sergei But,34401,5349,17:07 - s,7213,142 reps - s,9315,104 reps - s,5062,217 reps - s,7462,11:09 - s
4468,John Kemper,34402,9458,18:40 - s,9810,135 reps - s,7863,106 reps - s,4472,220 reps - s,2799,9:10 - s
4469,Carlos Riesen,34412,12799,19:38 - s,2686,175 reps - s,6397,118 reps - s,9984,198 reps - s,2546,9:02 - s
4469,Derik Ramirez,34412,9269,18:36 - s,4030,167 reps - s,8816,104 reps - s,5691,213 reps - s,6606,10:48 - s
4471,Jonathan Kincaid,34426,6668,17:39 - s,5875,149 reps - s,4882,131 reps - s,8382,203 reps - s,8619,11:37 - s
4472,Tim Healy,34429,2772,15:49 - s,11792,124 reps - s,9765,97 reps - s,2174,239 reps - s,7926,11:20 - s
4473,Matthew Piovan,34434,6008,17:24 - s,2850,175 reps - s,6805,117 reps - s,5511,214 reps - s,13260,13:48 - s
4474,Miguel Lpez,34438,7133,17:50 - s,6742,144 reps - s,11934,93 reps - s,2696,235 reps - s,5933,10:31 - s
4474,Wellington Nazaret,34438,9410,18:39 - s,3489,170 reps - s,11933,93 reps - s,4472,220 reps - s,5134,10:10 - s
4476,Ryan Hoang,34440,12349,19:31 - s,7633,141 reps - s,4462,133 reps - s,5168,216 reps - s,4828,10:01 - s
4477,Rob White,34444,1916,15:15 - s,348,218 reps - s,9419,103 reps - s,2234,239 reps - s,20527,0
4478,Marco Sestini,34448,9621,18:43 - s,7181,142 reps - s,6352,118 reps - s,4861,218 reps - s,6433,10:44 - s
4479,Jeremy Lindquist,34457,3099,16:00 - s,738,209 reps - s,20061,48 reps - s,3659,226 reps - s,6900,10:55 - s
4480,Aldo Gonzalez,34460,4770,16:52 - s,8490,138 reps - s,6163,119 reps - s,10009,198 reps - s,5028,10:07 - s
4481,Tom Bedn,34472,8847,18:28 - s,6689,145 reps - s,13841,80 reps - s,2331,238 reps - s,2764,9:09 - s
4482,Sam Cooke,34479,7555,17:59 - s,10475,129 reps - s,10317,95 reps - s,1387,247 reps - s,4745,9:59 - s
4483,Daniel Barbe,34498,14222,19:58 - s,5578,152 reps - s,6390,118 reps - s,6564,209 reps - s,1744,8:34 - s
4484,John Baum,34504,6748,17:41 - s,2316,178 reps - s,6814,117 reps - s,13598,186 reps - s,5028,10:07 - s
4485,George Sealey,34508,11957,19:25 - s,6928,143 reps - s,9608,100 reps - s,1922,241 reps - s,4093,9:44 - s
4486,Frank Bruni,34511,6833,17:43 - s,7010,143 reps - s,4129,141 reps - s,11045,195 reps - s,5494,10:20 - s
4487,Gian Carlo Sevilla,34513,6290,17:30 - s,12207,122 reps - s,4415,135 reps - s,8591,202 reps - s,3010,9:16 - s
4488,David Hashisaka,34514,14314,19:59 - s,7715,141 reps - s,4916,131 reps - s,3756,225 reps - s,3813,9:37 - s
4489,James Houghton,34515,12799,19:38 - s,2315,178 reps - s,8270,105 reps - s,6103,211 reps - s,5028,10:07 - s
4490,Brian Horwell,34521,7220,17:52 - s,11157,126 reps - s,5911,126 reps - s,7687,205 reps - s,2546,9:02 - s
4491,Darren Chavez,34522,6552,17:36 - s,3178,172 reps - s,1559,179 reps - s,2706,235 reps - s,20527,0
4492,Abdulaziz Almusalam,34530,10246,18:54 - s,4519,162 reps - s,13444,81 reps - s,4322,220 reps - s,1999,8:44 - s
4493,Roberto Hernandez,34533,15556,220 reps - s,6855,144 reps - s,1795,178 reps - s,4259,220 reps - s,6068,10:35 - s
4494,David Marek,34547,7748,18:03 - s,6859,144 reps - s,1634,179 reps - s,4181,221 reps - s,14125,14:21 - s
4495,Cody Thiel,34548,5086,17:00 - s,11908,123 reps - s,8350,105 reps - s,7051,207 reps - s,2153,8:50 - s
4496,Tim Martin,34550,28693,0,875,206 reps - s,3398,143 reps - s,371,268 reps - s,1213,8:12 - s
4497,Enrique Negron,34551,11780,19:22 - s,2712,175 reps - s,9456,103 reps - s,3465,228 reps - s,7138,11:01 - s
4498,Richard Pittser,34554,8372,18:18 - s,11121,126 reps - s,6747,117 reps - s,2521,236 reps - s,5793,10:28 - s
4499,Carl Jones,34563,10457,18:58 - s,9218,136 reps - s,9287,104 reps - s,4552,220 reps - s,1049,8:03 - s
4500,Craig Malin,34582,8847,18:28 - s,13214,119 reps - s,4800,131 reps - s,4299,220 reps - s,3422,9:28 - s
4501,John Loder,34590,5814,17:19 - s,1583,192 reps - s,16304,67 reps - s,2906,233 reps - s,7983,11:21 - s
4502,Cristian Breveglieri,34595,8419,18:19 - s,3495,170 reps - s,13771,80 reps - s,4552,220 reps - s,4358,9:50 - s
4503,Mike Schoemer,34603,9269,18:36 - s,8175,139 reps - s,7314,107 reps - s,7568,205 reps - s,2277,8:54 - s
4504,Michael Biagi,34607,13567,19:49 - s,2435,177 reps - s,7441,107 reps - s,7401,206 reps - s,3763,9:36 - s
4505,Renald Bapst,34610,6008,17:24 - s,6508,146 reps - s,12169,92 reps - s,2093,240 reps - s,7832,11:18 - s
4506,Jordan Birch,34620,1448,14:50 - s,8375,139 reps - s,17922,58 reps - s,3747,225 reps - s,3128,9:20 - s
4506,Hanshuo Sun,34620,5204,17:03 - s,8328,139 reps - s,8312,105 reps - s,5755,213 reps - s,7021,10:58 - s
4508,Vsevolod Sadilov,34627,2461,15:38 - s,961,204 reps - s,7083,108 reps - s,7501,206 reps - s,16621,16:22 - s
4509,Le Cunff Mathieu,34633,3594,16:19 - s,4708,162 reps - s,16242,67 reps - s,3029,232 reps - s,7060,10:59 - s
4509,Ryan Larson,34633,8066,18:11 - s,4426,163 reps - s,5099,130 reps - s,11805,192 reps - s,5237,10:13 - s
4511,Alan Thomsen,34650,1251,14:39 - s,7118,142 reps - s,9565,101 reps - s,5878,212 reps - s,10838,12:36 - s
4512,Filipe Ivo,34654,10190,18:53 - s,2620,175 reps - s,14994,69 reps - s,2947,232 reps - s,3903,9:39 - s
4513,Andrew Shaw,34656,1251,14:39 - s,5138,157 reps - s,9156,104 reps - s,9194,200 reps - s,9917,12:11 - s
4514,Mel Medhus,34667,13126,19:42 - s,4805,162 reps - s,4865,131 reps - s,4886,218 reps - s,6985,10:57 - s
4515,Alan Lloyd,34671,5524,17:12 - s,3737,170 reps - s,11886,93 reps - s,3830,224 reps - s,9694,12:05 - s
4516,Kyle Murphy,34672,15259,221 reps - s,11516,125 reps - s,841,215 reps - s,5602,214 reps - s,1454,8:23 - s
4517,Brad Burnett,34674,9005,18:31 - s,8128,140 reps - s,2996,154 reps - s,6436,210 reps - s,8109,11:24 - s
4518,Grant Macpherson,34686,20768,198 reps - s,4259,165 reps - s,5258,130 reps - s,3022,232 reps - s,1379,8:20 - s
4519,Hans Loewenheath,34691,5814,17:19 - s,6375,146 reps - s,9125,104 reps - s,8017,204 reps - s,5360,10:16 - s
4520,David Zern,34693,7345,17:55 - s,5997,147 reps - s,1953,168 reps - s,12260,190 reps - s,7138,11:01 - s
4520,John Paske,34693,9681,18:44 - s,8539,138 reps - s,3908,141 reps - s,5145,216 reps - s,7420,11:08 - s
4522,Ralf Lima da Costa,34702,10246,18:54 - s,13180,119 reps - s,2093,167 reps - s,2854,233 reps - s,6329,10:41 - s
4523,Leonado Junior,34721,6231,17:29 - s,9429,136 reps - s,6125,119 reps - s,6940,208 reps - s,5996,10:33 - s
4524,Antonio Della Valentina,34725,10512,18:59 - s,142,234 reps - s,1509,180 reps - s,22048,0,514,7:31 - s
4525,Trevor Wallis,34735,11843,19:23 - s,7024,143 reps - s,7464,107 reps - s,3659,226 reps - s,4745,9:59 - s
4526,Ross McKenzie,34744,7133,17:50 - s,7839,141 reps - s,3893,141 reps - s,6602,209 reps - s,9277,11:54 - s
4527,Mike Kranenburg,34758,1041,14:25 - s,3737,170 reps - s,22669,0,3018,232 reps - s,4293,9:48 - s
4528,Jeremy Arkin,34760,10914,19:07 - s,6777,144 reps - s,9927,96 reps - s,3553,227 reps - s,3589,9:32 - s
4529,Chuck Michalesko,34761,6508,17:35 - s,4235,165 reps - s,10408,95 reps - s,5084,216 reps - s,8526,11:35 - s
4530,Matteo Turri,34762,9049,18:32 - s,7153,142 reps - s,8756,104 reps - s,3599,226 reps - s,6205,10:38 - s
4531,Aaron Rapp,34771,4204,16:36 - s,3994,168 reps - s,9023,104 reps - s,11867,192 reps - s,5683,10:25 - s
4532,Bob Cloud,34773,9522,18:41 - s,7511,141 reps - s,4786,131 reps - s,2282,238 reps - s,10672,12:32 - s
4533,Diego Arteaga,34777,2493,15:39 - s,6438,146 reps - s,22669,0,2067,240 reps - s,1110,8:06 - s
4534,James Pedrazzini,34778,5694,17:16 - s,1808,186 reps - s,14513,70 reps - s,7629,205 reps - s,5134,10:10 - s
4535,Francisco Gonzalez Novellino,34782,2835,15:51 - s,3881,169 reps - s,10272,95 reps - s,11266,194 reps - s,6528,10:46 - s
4536,Brian Knopf,34784,3942,16:29 - s,6366,146 reps - s,20229,47 reps - s,3473,228 reps - s,774,7:49 - s
4537,Sean Murray,34786,12403,19:32 - s,3737,170 reps - s,7758,106 reps - s,5291,215 reps - s,5597,10:23 - s
4538,Joshua Hawley,34787,12593,19:35 - s,14938,114 reps - s,1594,179 reps - s,3735,225 reps - s,1927,8:41 - s
4539,Kim Nielsen,34793,3785,16:24 - s,7365,141 reps - s,15149,69 reps - s,3848,224 reps - s,4646,9:57 - s
4540,Scott Zurn,34794,1612,14:59 - s,996,204 reps - s,11341,94 reps - s,318,271 reps - s,20527,0
4541,James Norris,34802,13043,19:41 - s,4889,161 reps - s,3475,142 reps - s,10090,197 reps - s,3305,9:25 - s
4541,Michael Herger,34802,4922,16:56 - s,7762,141 reps - s,5141,130 reps - s,10417,196 reps - s,6560,10:47 - s
4543,Martyn Basierak,34813,3559,16:18 - s,5400,155 reps - s,11620,93 reps - s,3361,229 reps - s,10873,12:37 - s
4544,Marcos Jesus,34828,12531,19:34 - s,7327,141 reps - s,3528,142 reps - s,9813,198 reps - s,1629,8:30 - s
4545,Mike Cogan,34830,8509,18:21 - s,3037,173 reps - s,8366,105 reps - s,10466,196 reps - s,4452,9:52 - s
4546,Paul Theriot,34833,4296,16:39 - s,8765,137 reps - s,15299,69 reps - s,3091,231 reps - s,3382,9:27 - s
4547,Liam McDonagh,34849,10746,19:04 - s,11162,126 reps - s,2319,166 reps - s,8491,203 reps - s,2131,8:49 - s
4547,Fabiano Moreira,34849,2461,15:38 - s,3489,170 reps - s,22669,0,3504,227 reps - s,2726,9:08 - s
4549,Luca Manfredini,34853,7051,17:48 - s,4150,166 reps - s,11799,93 reps - s,3632,226 reps - s,8221,11:27 - s
4550,Jrmy Gabon,34854,307,13:12 - s,1113,202 reps - s,11914,93 reps - s,993,252 reps - s,20527,0
4551,Jason Wright,34860,4747,16:51 - s,1371,196 reps - s,7494,107 reps - s,721,258 reps - s,20527,0
4551,Mateo Staszewski,34860,2513,15:40 - s,2554,176 reps - s,22669,0,3176,230 reps - s,3948,9:40 - s
4553,Thiago Rosa,34870,584,13:47 - s,5400,155 reps - s,3121,154 reps - s,22048,0,3717,9:35 - s
4553,Daniel Cochran,34870,8023,18:10 - s,6837,144 reps - s,5690,129 reps - s,4299,220 reps - s,10021,12:14 - s
4555,Didzis Plusnins,34875,4239,16:37 - s,1170,201 reps - s,15011,69 reps - s,9902,198 reps - s,4553,9:55 - s
4556,Neill Gomes,34878,8790,18:27 - s,8128,140 reps - s,3723,142 reps - s,12452,190 reps - s,1785,8:36 - s
4557,Simon Benjaminson,34879,9410,18:39 - s,5811,150 reps - s,10718,95 reps - s,6510,209 reps - s,2430,8:59 - s
4558,Elliott Pen,34891,1799,15:09 - s,14635,115 reps - s,9610,100 reps - s,4102,221 reps - s,4745,9:59 - s
4558,Rodrigo Depizzol,34891,10696,19:03 - s,5608,152 reps - s,3691,142 reps - s,9336,200 reps - s,5560,10:22 - s
4560,Charles Rowley,34892,2850,15:52 - s,3383,171 reps - s,6875,117 reps - s,9015,201 reps - s,12769,13:33 - s
4561,Frdric Richer,34898,5694,17:16 - s,4351,164 reps - s,10964,94 reps - s,8013,204 reps - s,5876,10:30 - s
4561,Henrique Noupe,34898,8278,18:16 - s,5521,153 reps - s,5643,129 reps - s,6298,210 reps - s,9158,11:51 - s
4563,Troy Flannigan,34901,10696,19:03 - s,7650,141 reps - s,10596,95 reps - s,2537,236 reps - s,3422,9:28 - s
4564,Javier Leyva III,34902,3594,16:19 - s,1892,184 reps - s,383,20:30 - s,22048,0,6985,10:57 - s
4565,Bryan Lari,34908,10649,19:02 - s,3685,170 reps - s,3455,142 reps - s,7239,207 reps - s,9880,12:10 - s
4566,Walace Carvalho,34920,4296,16:39 - s,6621,145 reps - s,14890,70 reps - s,2553,236 reps - s,6560,10:47 - s
4567,Juan Manuel Araujo,34921,6916,17:45 - s,14638,115 reps - s,5512,129 reps - s,2759,234 reps - s,5096,10:09 - s
4568,Eric Sandahl,34928,6959,17:46 - s,4805,162 reps - s,907,204 reps - s,1730,244 reps - s,20527,0
4569,Andrea Bascetta,34929,1085,14:27 - s,1410,196 reps - s,5558,129 reps - s,22048,0,4828,10:01 - s
4570,Aldo Barreto,34932,13248,19:44 - s,6204,146 reps - s,1461,191 reps - s,7740,205 reps - s,6279,10:40 - s
4571,Brian Carver,34940,16681,216 reps - s,8270,139 reps - s,4045,141 reps - s,3540,227 reps - s,2404,8:58 - s
4572,Saeed Mohammed,34951,1850,15:12 - s,7213,142 reps - s,18304,58 reps - s,3681,225 reps - s,3903,9:39 - s
4573,Nicolas Guibert,34953,4520,16:45 - s,5484,154 reps - s,14749,70 reps - s,4092,221 reps - s,6108,10:36 - s
4574,Christopher Burrough,34956,8594,18:23 - s,5623,152 reps - s,6610,117 reps - s,10540,196 reps - s,3589,9:32 - s
4575,Jonathan Jordan,34960,9222,18:35 - s,8125,140 reps - s,6775,117 reps - s,7211,207 reps - s,3627,9:33 - s
4576,Steve Balog,34980,11719,19:21 - s,3737,170 reps - s,11550,93 reps - s,2216,239 reps - s,5758,10:27 - s
4577,Ilya Karasev,34983,5349,17:07 - s,3592,170 reps - s,7356,107 reps - s,10507,196 reps - s,8179,11:26 - s
4578,Marcin Plichcinski,34988,12464,19:33 - s,10990,127 reps - s,8572,105 reps - s,1089,251 reps - s,1873,8:39 - s
4579,Syagrio Carvalho,34997,10512,18:59 - s,9265,136 reps - s,733,23:36 - s,8491,203 reps - s,5996,10:33 - s
4580,Matt Brown,35017,1669,15:02 - s,5481,154 reps - s,3520,142 reps - s,14067,185 reps - s,10280,12:21 - s
4581,Christian Ariotti,35025,4138,16:34 - s,5921,148 reps - s,8754,104 reps - s,7818,205 reps - s,8394,11:31 - s
4582,Mattia Rossini,35029,1743,15:06 - s,5730,151 reps - s,21145,44 reps - s,1511,246 reps - s,4900,10:03 - s
4583,John Ireland,35033,14151,19:57 - s,8523,138 reps - s,2575,155 reps - s,3624,226 reps - s,6160,10:37 - s
4584,Sergio Ancona III,35037,11193,19:12 - s,6245,146 reps - s,5056,131 reps - s,8682,202 reps - s,3861,9:38 - s
4585,Jeff Locke,35038,8319,18:17 - s,11836,124 reps - s,7152,107 reps - s,2761,234 reps - s,4970,10:05 - s
4586,Flavio Rocha-Azevedo,35039,4373,16:41 - s,8972,136 reps - s,12698,87 reps - s,3605,226 reps - s,5391,10:17 - s
4587,Herald Hernandez,35041,9898,18:48 - s,4628,162 reps - s,3890,141 reps - s,11597,193 reps - s,5028,10:07 - s
4588,Thomas Hernandez,35042,7261,17:53 - s,4805,162 reps - s,6024,120 reps - s,9532,199 reps - s,7420,11:08 - s
4589,Bruno Rao,35047,4260,16:38 - s,1521,195 reps - s,7574,106 reps - s,6263,210 reps - s,15429,15:17 - s
4590,Andrea Abbona,35053,3985,16:30 - s,274,222 reps - s,8624,105 reps - s,1643,245 reps - s,20527,0
4591,Joao Victor Santos,35057,28693,0,3467,170 reps - s,410,20:54 - s,1641,245 reps - s,846,7:54 - s
4592,Tommy Webb,35071,11074,19:10 - s,12020,123 reps - s,6720,117 reps - s,2884,233 reps - s,2373,8:57 - s
4593,Jonathan Kohut,35074,11633,19:20 - s,9553,136 reps - s,6946,117 reps - s,3932,223 reps - s,3010,9:16 - s
4594,Igor Chaves,35081,2374,15:34 - s,10022,133 reps - s,10718,95 reps - s,4746,219 reps - s,7221,11:03 - s
4595,Marco Hoogenraad,35092,2296,15:31 - s,1836,185 reps - s,16381,67 reps - s,9834,198 reps - s,4745,9:59 - s
4596,Wayne Hanson,35131,5778,17:18 - s,5164,157 reps - s,13792,80 reps - s,7057,207 reps - s,3340,9:26 - s
4597,Rogerio Betat,35136,8227,18:15 - s,8920,136 reps - s,8884,104 reps - s,6171,211 reps - s,2934,9:14 - s
4598,Vitor Mendes,35140,3044,15:58 - s,2002,181 reps - s,4185,141 reps - s,22048,0,3861,9:38 - s
4598,Tommi Saarnio,35140,4770,16:52 - s,2962,174 reps - s,16322,67 reps - s,6675,209 reps - s,4411,9:51 - s
4600,Colin Lasch,35142,5204,17:03 - s,9553,136 reps - s,10979,94 reps - s,2973,232 reps - s,6433,10:44 - s
4601,Dj Spring,35143,5418,17:09 - s,9823,135 reps - s,8624,105 reps - s,3568,227 reps - s,7710,11:15 - s
4602,Luiz Henrique Queriquelli,35149,3985,16:30 - s,8012,140 reps - s,14025,71 reps - s,2182,239 reps - s,6945,10:56 - s
4603,Caner Efe,35159,4400,16:42 - s,3252,172 reps - s,7762,106 reps - s,5411,215 reps - s,14334,14:29 - s
4604,Lane McCarthy,35160,3854,16:26 - s,1295,198 reps - s,22669,0,5189,216 reps - s,2153,8:50 - s
4605,Marc Rowland,35175,1850,15:12 - s,7877,141 reps - s,13915,77 reps - s,4151,221 reps - s,7382,11:07 - s
4606,Blake O'Hanley,35177,12262,19:30 - s,5527,153 reps - s,3385,143 reps - s,6865,208 reps - s,7138,11:01 - s
4607,Shawn Rodgers,35178,10406,18:57 - s,10345,130 reps - s,5934,124 reps - s,4730,219 reps - s,3763,9:36 - s
4608,Alvaro Gomes,35179,7496,17:58 - s,5790,150 reps - s,7154,107 reps - s,11064,195 reps - s,3675,9:34 - s
4609,Brian Junkins,35181,4747,16:51 - s,12545,121 reps - s,8148,105 reps - s,3581,226 reps - s,6160,10:37 - s
4610,Gerardo Lopez,35202,2799,15:50 - s,13499,118 reps - s,4559,132 reps - s,12150,191 reps - s,2195,8:51 - s
4611,William Young,35212,11719,19:21 - s,7070,142 reps - s,6272,119 reps - s,6094,211 reps - s,4057,9:43 - s
4612,Carl Spibey,35219,8191,18:14 - s,2953,174 reps - s,13418,82 reps - s,8872,201 reps - s,1785,8:36 - s
4613,Geylson Silva,35221,5349,17:07 - s,2652,175 reps - s,22669,0,1919,241 reps - s,2632,9:05 - s
4614,Yair Taboada,35223,8419,18:19 - s,13176,119 reps - s,7184,107 reps - s,2298,238 reps - s,4146,9:45 - s
4615,Reid Westphal,35230,2912,15:54 - s,6797,144 reps - s,6982,117 reps - s,7666,205 reps - s,10873,12:37 - s
4616,Joey Herrington,35234,4400,16:42 - s,19986,87 reps - s,2647,155 reps - s,5628,213 reps - s,2573,9:03 - s
4617,Keisuke Goto,35241,4590,16:47 - s,3547,170 reps - s,13745,80 reps - s,4552,220 reps - s,8807,11:42 - s
4618,Luciano Foti,35251,8278,18:16 - s,11891,123 reps - s,3957,141 reps - s,6572,209 reps - s,4553,9:55 - s
4619,Flavio Polachini,35258,5136,17:01 - s,7304,141 reps - s,11244,94 reps - s,5097,216 reps - s,6477,10:45 - s
4620,John Meyerhofer,35259,2217,15:28 - s,4298,164 reps - s,20690,45 reps - s,4814,218 reps - s,3240,9:23 - s
4621,Chris Ellis,35261,8227,18:15 - s,8045,140 reps - s,2956,154 reps - s,8613,202 reps - s,7420,11:08 - s
4622,Thomas Jennings,35265,1720,15:05 - s,6485,146 reps - s,16693,67 reps - s,4724,219 reps - s,5643,10:24 - s
4623,Joshua Cooley,35267,13999,19:55 - s,8128,140 reps - s,5056,131 reps - s,2487,237 reps - s,5597,10:23 - s
4624,Patrick Dyrness,35279,1535,14:55 - s,16014,112 reps - s,3314,143 reps - s,3128,231 reps - s,11288,12:47 - s
4625,Mj de Kock,35294,6791,17:42 - s,8177,139 reps - s,8996,104 reps - s,5647,213 reps - s,5683,10:25 - s
